Time_ms,CarCurPos_1,CarStoppedPos_1,CarVel_1,CarCurPos_2,CarStoppedPos_2,CarVel_2,CoilCurrent01,CoilCurrent02,CoilCurrent03,CoilCurrent04,CoilCurrent05,CoilCurrent06,CoilCurrent07,CoilCurrent08,CoilCurrent09,CoilCurrent10,CoilCurrent11,CoilCurrent12,PosError01,PosError02,PosError03,PosError04,PosError05,PosError06,PosError07,PosError08,PosError09,PosError10,PosError11,PosError12
52390,95.26,1672.11,-2319.84,3620.66,2058.75,2497.58,5.63,-0.01,0,0,0,0,0,0,0,0,-3.77,-4.01,71,0,0,0,0,0,0,0,0,0,-35.5,-47.5
52400,95.26,1672.11,-2319.84,3620.66,2058.75,2497.58,5.63,-0.01,0,0,0,0,0,0,-0.01,0,0.01,-5.82,71,0,0,0,0,0,0,0,0,0,0,-85
52410,95.26,1672.11,-2319.84,3620.66,2058.75,2497.58,5.63,-0.01,0,0,0,0,0,0,-0.01,0,0.01,-5.82,71,0,0,0,0,0,0,0,0,0,0,-85
52420,95.26,1672.11,-2319.84,3620.66,2058.75,2497.58,5.63,-0.01,0,0,0,0,0,0,-0.01,0,0.01,-5.82,71,0,0,0,0,0,0,0,0,0,0,-85
52430,7.11,1672.11,-744.15,3717.77,2058.75,929.79,3.28,0,0,0,0,0,0,0,-0.01,0,0.01,-5.82,46.5,0,0,0,0,0,0,0,0,0,0,-85
52440,7.11,1672.11,-744.15,3717.77,2058.75,929.79,3.28,0,0,0,0.01,0,-0.01,0.01,-0.01,0,0,-6.29,46.5,0,0,0,0,0,0,0,0,0,0,-110.5
52450,7.11,1672.11,-744.15,3717.77,2058.75,929.79,3.28,0,0,0,0.01,0,-0.01,0.01,-0.01,0,0,-6.29,46.5,0,0,0,0,0,0,0,0,0,0,-110.5
52460,7.11,1672.11,-744.15,3717.77,2058.75,929.79,3.28,0,0,0,0.01,0,-0.01,0.01,-0.01,0,0,-6.29,46.5,0,0,0,0,0,0,0,0,0,0,-110.5
52470,-0.85,0,-14.93,3731.18,3730,198.84,-1.87,0,0,0.01,0.01,0,-0.01,0.01,-0.01,0,0,-6.29,-11,0,0,0,0,0,0,0,0,0,0,-110.5
52480,-0.85,0,-14.93,3731.18,3730,198.84,-1.87,0,0,0.01,0.01,0,-0.01,0.01,-0.01,0,0,-6.29,-11,0,0,0,0,0,0,0,0,0,0,-110.5
52490,-0.85,0,-14.93,3731.18,3730,198.84,-1.87,0,0,0.01,0.01,0,-0.01,0,0,-0.01,0,-0.82,-11,0,0,0,0,0,0,0,0,0,0,-11.5
52500,-0.85,0,-14.93,3731.18,3730,198.84,-1.87,0,0,0.01,0.01,0,-0.01,0,0,-0.01,0,-0.82,-11,0,0,0,0,0,0,0,0,0,0,-11.5
52510,-0.85,0,-14.93,3731.18,3730,198.84,-1.87,0,0,0.01,0.01,0,-0.01,0,0,-0.01,0,-0.82,-11,0,0,0,0,0,0,0,0,0,0,-11.5
52520,0.01,0,-8.54,3729.98,3730,4.58,0.26,0,0.01,0.01,-0.01,0,0,-0.01,0,-0.01,0,-0.82,-2.5,0,0,0,0,0,0,0,0,0,0,-11.5
52530,0.01,0,-8.54,3729.98,3730,4.58,0.26,0,0.01,0.01,-0.01,0,0,-0.01,0,-0.01,0,-0.82,-2.5,0,0,0,0,0,0,0,0,0,0,-11.5
52540,0.01,0,-8.54,3729.98,3730,4.58,0.26,0,0.01,0.01,-0.01,0,0,-0.01,0.01,-0.01,0,0.01,-2.5,0,0,0,0,0,0,0,0,0,0,4
52550,0.04,0,-1.17,3729.97,3730,1.84,0,-0.01,0,-0.02,-0.01,0,0,-0.01,0.01,-0.01,0,0.01,-5,0,0,0,0,0,0,0,0,0,0,4
52560,0.04,0,-1.17,3729.97,3730,1.84,0,-0.01,0,-0.02,-0.01,0,0,-0.01,0.01,-0.01,0,0.01,-5,0,0,0,0,0,0,0,0,0,0,4
52570,0.04,0,-1.17,3729.97,3730,1.84,0,-0.01,0,-0.02,-0.01,0,0,-0.01,0.01,-0.01,0,0.01,-5,0,0,0,0,0,0,0,0,0,0,4
52580,0.04,0,-1.17,3729.97,3730,1.84,0,-0.01,0,-0.02,-0.01,-0.01,0,0.01,0,0,0.01,-0.04,-5,0,0,0,0,0,0,0,0,0,0,3.5
52590,0.04,0,-1.17,3729.97,3730,1.84,0,-0.01,0,-0.02,-0.01,-0.01,0,0.01,0,0,0.01,-0.04,-5,0,0,0,0,0,0,0,0,0,0,3.5
52600,0.04,0,-1.17,3729.97,3730,1.84,0,-0.01,0,-0.02,-0.01,-0.01,0,0.01,0,0,0.01,-0.04,-5,0,0,0,0,0,0,0,0,0,0,3.5
52610,0.04,0,-1.17,3729.97,3730,1.84,0,-0.01,0,-0.02,-0.01,-0.01,0,0.01,0,0,0.01,-0.04,-5,0,0,0,0,0,0,0,0,0,0,3.5
52620,0.04,0,0.02,3729.96,3730,0.6,0,0,-0.01,0,0,0,0,0.01,0,0,0.01,-0.04,-5,0,0,0,0,0,0,0,0,0,0,3.5
52630,0.04,0,0.02,3729.96,3730,0.6,0,0,-0.01,0,0,0,0,0,0.01,-0.01,0.01,-0.01,-5,0,0,0,0,0,0,0,0,0,0,4
52640,0.04,0,0.02,3729.96,3730,0.6,0,0,-0.01,0,0,0,0,0,0.01,-0.01,0.01,-0.01,-5,0,0,0,0,0,0,0,0,0,0,4
52650,0.04,0,0.02,3729.96,3730,0.6,0,0,-0.01,0,0,0,0,0,0.01,-0.01,0.01,-0.01,-5,0,0,0,0,0,0,0,0,0,0,4
52660,0.04,0,0,3729.96,3730,-0.05,-0.03,0,0,0,0,0,0,0.01,0.02,-0.01,0.01,-0.01,-5,0,0,0,0,0,0,0,0,0,0,4
52670,0.04,0,0,3729.96,3730,-0.05,-0.03,0,0,0,0,0,0,0.01,0.02,-0.01,0.01,-0.01,-5,0,0,0,0,0,0,0,0,0,0,4
52680,0.04,0,0,3729.96,3730,-0.05,-0.03,0,0,0,0,0,0,0.01,0.02,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,4
52690,0.04,0,0,3729.96,3730,-0.05,-0.03,0,0,0,0,0,0,0.01,0.02,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,4
52700,0.04,0,0,3729.96,3730,-0.05,-0.03,0,0,0,0,0,0,0.01,0.02,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,4
52710,0.04,0,0,3729.96,3730,0.29,-0.05,0.01,-0.01,0,0,0,0,0.01,0.02,0,0,0,-4.5,0,0,0,0,0,0,0,0,0,0,4
52720,0.04,0,0,3729.96,3730,0.29,-0.05,0.01,-0.01,0,0,0.01,0.01,0,0,0,0,-0.01,-4.5,0,0,0,0,0,0,0,0,0,0,3.5
52730,0.04,0,0,3729.96,3730,0.29,-0.05,0.01,-0.01,0,0,0.01,0.01,0,0,0,0,-0.01,-4.5,0,0,0,0,0,0,0,0,0,0,3.5
52740,0.04,0,0,3729.96,3730,0.29,-0.05,0.01,-0.01,0,0,0.01,0.01,0,0,0,0,-0.01,-4.5,0,0,0,0,0,0,0,0,0,0,3.5
52750,0.04,0,0,3729.96,3730,0.27,-0.04,-0.01,0,0,0,0.01,0.01,0,0,0,0,-0.01,-4.5,0,0,0,0,0,0,0,0,0,0,3.5
52760,0.04,0,0,3729.96,3730,0.27,-0.04,-0.01,0,0,0,0.01,0.01,0,0,0,0,-0.01,-4.5,0,0,0,0,0,0,0,0,0,0,3.5
52770,0.04,0,0,3729.96,3730,0.27,-0.04,-0.01,0,0,0,0,0.01,0,0,0.01,0,0.01,-4.5,0,0,0,0,0,0,0,0,0,0,3.5
52780,0.04,0,0,3729.96,3730,0.27,-0.04,-0.01,0,0,0,0,0.01,0,0,0.01,0,0.01,-4.5,0,0,0,0,0,0,0,0,0,0,3.5
52790,0.04,0,0,3729.96,3730,0.27,-0.04,-0.01,0,0,0,0,0.01,0,0,0.01,0,0.01,-4.5,0,0,0,0,0,0,0,0,0,0,3.5
52800,0.04,0,0.24,3729.96,3730,0.05,-0.07,-0.01,0,0,0,0,0.01,0,0,0.01,0,0.01,-4,0,0,0,0,0,0,0,0,0,0,3.5
52810,0.04,0,0.24,3729.96,3730,0.05,-0.07,-0.01,0,0,-0.01,0,0,0,-0.01,0,0,0.03,-4,0,0,0,0,0,0,0,0,0,0,3.5
52820,0.04,0,0.24,3729.96,3730,0.05,-0.07,-0.01,0,0,-0.01,0,0,0,-0.01,0,0,0.03,-4,0,0,0,0,0,0,0,0,0,0,3.5
52830,0.04,0,0.24,3729.96,3730,0.05,-0.07,-0.01,0,0,-0.01,0,0,0,-0.01,0,0,0.03,-4,0,0,0,0,0,0,0,0,0,0,3.5
52840,0.04,0,-0.06,3729.96,3730,0.13,-0.09,0.01,0,0.01,-0.01,0,0,0,-0.01,0,0,0.03,-3.5,0,0,0,0,0,0,0,0,0,0,3.5
52850,0.04,0,-0.06,3729.96,3730,0.13,-0.09,0.01,0,0.01,-0.01,0,0,0,-0.01,0,0,0.03,-3.5,0,0,0,0,0,0,0,0,0,0,3.5
52860,0.04,0,-0.06,3729.96,3730,0.13,-0.09,0.01,0,0.01,0,0,0.01,0,-0.01,0,-0.01,0.03,-3.5,0,0,0,0,0,0,0,0,0,0,3
52870,0.04,0,-0.06,3729.96,3730,0.13,-0.09,0.01,0,0.01,0,0,0.01,0,-0.01,0,-0.01,0.03,-3.5,0,0,0,0,0,0,0,0,0,0,3
52880,0.04,0,-0.06,3729.96,3730,0.13,-0.09,0.01,0,0.01,0,0,0.01,0,-0.01,0,-0.01,0.03,-3.5,0,0,0,0,0,0,0,0,0,0,3
52890,0.04,0,-0.06,3729.96,3730,0.13,-0.09,0.01,0,0.01,0,0,0.01,0,-0.01,0,-0.01,0.03,-3.5,0,0,0,0,0,0,0,0,0,0,3
52900,0.03,0,-0.01,3729.97,3730,0.22,-0.09,0,-0.01,0,0,0.01,0,0,0,0.01,0.01,0.06,-3,0,0,0,0,0,0,0,0,0,0,3.5
52910,0.03,0,-0.01,3729.97,3730,0.22,-0.09,0,-0.01,0,0,0.01,0,0,0,0.01,0.01,0.06,-3,0,0,0,0,0,0,0,0,0,0,3.5
52920,0.03,0,0.23,3729.97,3730,0.03,-0.07,0,0,0,0,0.01,0,0,0,0.01,0.01,0.06,-3,0,0,0,0,0,0,0,0,0,0,3.5
52930,0.03,0,0.23,3729.97,3730,0.03,-0.07,0,0,0,0,0.01,0,0,0,0.01,0.01,0.06,-3,0,0,0,0,0,0,0,0,0,0,3.5
52940,0.03,0,0.23,3729.97,3730,0.03,-0.07,0,0,0.01,0,0,0,0.01,0,-0.01,0.01,0.07,-3,0,0,0,0,0,0,0,0,0,0,3
52950,0.03,0,0.23,3729.97,3730,0.03,-0.07,0,0,0.01,0,0,0,0.01,0,-0.01,0.01,0.07,-3,0,0,0,0,0,0,0,0,0,0,3
52960,0.03,0,0.23,3729.97,3730,0.03,-0.07,0,0,0.01,0,0,0,0.01,0,-0.01,0.01,0.07,-3,0,0,0,0,0,0,0,0,0,0,3
52970,0.03,0,-0.2,3729.97,3730,-0.08,10.89,0,-0.01,0.01,0,0,0,0.01,0,-0.01,0.01,0.07,6.5,0,0,0,0,0,0,0,0,0,0,3
52980,0.03,0,-0.2,3729.97,3730,-0.08,10.89,0,-0.01,0,0,0,0,0,-0.01,0,0,0.05,6.5,0,0,0,0,0,0,0,0,0,0,3
52990,0.03,0,-0.2,3729.97,3730,-0.08,10.89,0,-0.01,0,0,0,0,0,-0.01,0,0,0.05,6.5,0,0,0,0,0,0,0,0,0,0,3
53000,0.03,0,-0.2,3729.97,3730,-0.08,10.89,0,-0.01,0,0,0,0,0,-0.01,0,0,0.05,6.5,0,0,0,0,0,0,0,0,0,0,3
53010,20.77,0,782.23,3729.97,3730,0.59,7.76,0.01,-0.01,0.01,0,0.01,0,0.01,0.01,0,0,0.05,-223.5,0,0,0,0,0,0,0,0,0,0,3
53020,20.77,0,782.23,3729.97,3730,0.59,7.76,0.01,-0.01,0.01,0,0.01,0,0.01,0.01,0,0,0.05,-223.5,0,0,0,0,0,0,0,0,0,0,3
53030,20.77,0,782.23,3729.97,3730,0.59,7.76,0.01,-0.01,0.01,0,0.01,0,0.01,0.01,0.01,0,0.04,-223.5,0,0,0,0,0,0,0,0,0,0,2
53040,61.16,0,1603.08,3729.97,3730,-0.26,8.08,0.01,-0.01,0.01,0,0.01,0,0.01,0.01,0.01,0,0.04,-218.5,0,0,0,0,0,0,0,0,0,0,2
53050,61.16,0,1603.08,3729.97,3730,-0.26,8.08,0.01,-0.01,0.01,0,0.01,0,0.01,0.01,0.01,0,0.04,-218.5,0,0,0,0,0,0,0,0,0,0,2
53060,61.16,0,1603.08,3729.97,3730,-0.26,8.08,0.01,-0.01,0,0,0,0.01,0,0,0,0,0.04,-218.5,0,0,0,0,0,0,0,0,0,0,2
53070,61.16,0,1603.08,3729.97,3730,-0.26,8.08,0.01,-0.01,0,0,0,0.01,0,0,0,-0.01,0.08,-218.5,0,0,0,0,0,0,0,0,0,0,2.5
53080,61.16,0,1603.08,3729.97,3730,-0.26,8.08,0.01,-0.01,0,0,0,0.01,0,0,0,-0.01,0.08,-218.5,0,0,0,0,0,0,0,0,0,0,2.5
53090,125.16,0,2251.68,3729.97,3730,-0.2,9.39,10.13,0,0,0,0,0.01,0,0,0,-0.01,0.08,-82.5,-67,0,0,0,0,0,0,0,0,0,2.5
53100,125.16,0,2251.68,3729.97,3730,-0.2,9.39,10.13,0,0,0,0,0.01,0,0,0,-0.01,0.08,-82.5,-67,0,0,0,0,0,0,0,0,0,2.5
53110,125.16,0,2251.68,3729.97,3730,-0.2,9.39,10.13,0,0,0,0,0,-0.01,0,0,-0.01,0.08,-82.5,-67,0,0,0,0,0,0,0,0,0,2.5
53120,125.16,0,2251.68,3729.97,3730,-0.2,9.39,10.13,0,0,0,0,0,-0.01,0,-0.01,0,0.1,-82.5,-67,0,0,0,0,0,0,0,0,0,2
53130,125.16,0,2251.68,3729.97,3730,-0.2,9.39,10.13,0,0,0,0,0,-0.01,0,-0.01,0,0.1,-82.5,-67,0,0,0,0,0,0,0,0,0,2
53140,125.16,0,2251.68,3729.97,3730,-0.2,9.39,10.13,0,0,0,0,0,-0.01,0,-0.01,0,0.1,-82.5,-67,0,0,0,0,0,0,0,0,0,2
53150,326.56,0,3886.54,3729.97,3730,-0.57,0.02,8.79,0.01,0,0,0,0,-0.01,0.01,0,0,0.1,0,-76,0,0,0,0,0,0,0,0,0,2
53160,326.56,0,3886.54,3729.97,3730,-0.57,0.02,8.79,0.01,0,0,0,0,-0.01,0.01,0,0,0.1,0,-76,0,0,0,0,0,0,0,0,0,2
53170,326.56,0,3886.54,3729.97,3730,-0.57,0.02,8.79,0.01,0,0,0,0,-0.01,0.01,0,0,0.09,0,-76,0,0,0,0,0,0,0,0,0,2
53180,463.8,0,4652.73,3729.98,3730,0.43,0,8.79,0.01,0,0,0,0,-0.01,0.01,0,0,0.09,0,-76,0,0,0,0,0,0,0,0,0,2
53190,463.8,0,4652.73,3729.98,3730,0.43,0,8.79,0.01,0,0,0,0,-0.01,0.01,0,0,0.09,0,-76,0,0,0,0,0,0,0,0,0,2
53200,463.8,0,4652.73,3729.98,3730,0.43,0,0.45,3.33,-0.01,0,0.01,0,0.02,0,0,0,0.1,0,0,-24,0,0,0,0,0,0,0,0,2
53210,463.8,0,4652.73,3729.98,3730,0.43,0,0.45,3.33,-0.01,0,0.01,0,0.02,0,0,0,0.1,0,0,-24,0,0,0,0,0,0,0,0,2
53220,463.8,0,4652.73,3729.98,3730,0.43,0,0.45,3.33,-0.01,0,0.01,0,0.02,0,0,0,0.1,0,0,-24,0,0,0,0,0,0,0,0,2
53230,768.18,0,4997.57,3729.98,3730,-0.04,0,0.45,3.33,-0.01,0,0.01,0,0.02,0,0,0,0.1,0,0,-24,0,0,0,0,0,0,0,0,2
53240,768.18,0,4997.57,3729.98,3730,-0.04,0,0,3.7,3.21,0,0,0,0.02,0,0,0,0.1,0,0,-65.5,-36.5,0,0,0,0,0,0,0,2
53250,768.18,0,4997.57,3729.98,3730,-0.04,0,0,3.7,3.21,0,0,0,0.02,0,0,0,0.1,0,0,-65.5,-36.5,0,0,0,0,0,0,0,2
53260,768.18,0,4997.57,3729.98,3730,-0.04,0,0,3.7,3.21,0,0,0,0.02,0.01,-0.01,0,0.09,0,0,-65.5,-36.5,0,0,0,0,0,0,0,2
53270,768.18,0,4997.57,3729.98,3730,-0.04,0,0,3.7,3.21,0,0,0,0.02,0.01,-0.01,0,0.09,0,0,-65.5,-36.5,0,0,0,0,0,0,0,2
53280,768.18,0,4997.57,3729.98,3730,-0.04,0,0,3.7,3.21,0,0,0,0.02,0.01,-0.01,0,0.09,0,0,-65.5,-36.5,0,0,0,0,0,0,0,2
53290,768.18,0,4997.57,3729.98,3730,-0.04,0,0,3.7,3.21,0,0,0,0.02,0.01,-0.01,0,0.09,0,0,-65.5,-36.5,0,0,0,0,0,0,0,2
53300,1077.91,0,5031.85,3729.98,3730,-0.09,0,0,0,2.75,2.78,0.01,0,0,0.01,-0.01,0,0.11,0,0,0,-31.5,-31.5,0,0,0,0,0,0,2
53310,1077.91,0,5031.85,3729.98,3730,-0.09,0,0,0,2.75,2.78,0.01,0,0,0.01,-0.01,0,0.11,0,0,0,-31.5,-31.5,0,0,0,0,0,0,2
53320,1077.91,0,5031.85,3729.98,3730,-0.09,0,0,0,2.75,2.78,0.01,0,0,0.01,-0.01,0,0.11,0,0,0,-31.5,-31.5,0,0,0,0,0,0,2
53330,1237.7,0,4976.68,3729.98,3730,0,0,0,0,0.07,4.09,0,0,0,0.01,-0.01,0,0.11,0,0,0,0,-17.5,0,0,0,0,0,0,2
53340,1237.7,0,4976.68,3729.98,3730,0,0,0,0,0.07,4.09,0,0,0,0.01,-0.01,0,0.11,0,0,0,0,-17.5,0,0,0,0,0,0,2
53350,1237.7,0,4976.68,3729.98,3730,0,0,0,0,0.07,4.09,0,0,0.01,0.02,0,0,0.13,0,0,0,0,-17.5,0,0,0,0,0,0,2
53360,1237.7,0,4976.68,3729.98,3730,0,0,0,0,0.07,4.09,0,0,0.01,0.02,0,0,0.13,0,0,0,0,-17.5,0,0,0,0,0,0,2
53370,1387.64,0,5052.26,3729.98,3730,0.15,0.01,0,0,0,4.96,2.92,0,0.01,0.02,0,0,0.13,0,0,0,0,-3,-1,0,0,0,0,0,2
53380,1387.64,0,5052.26,3729.98,3730,0.15,0.01,0,0,0,4.96,2.92,0,0.01,0.02,0,0,0.13,0,0,0,0,-3,-1,0,0,0,0,0,2
53390,1387.64,0,5052.26,3729.98,3730,0.15,0.01,0,0,0,4.96,2.92,0,0.01,0.02,0,0,0.13,0,0,0,0,-3,-1,0,0,0,0,0,2
53400,1387.64,0,5052.26,3729.98,3730,0.15,0.01,0,0,0,4.96,2.92,0,0.01,0,0,0,0.09,0,0,0,0,-3,-1,0,0,0,0,0,1.5
53410,1697.45,0,4989.75,3729.98,3730,0.11,0,0,0,-0.01,4.96,2.92,0,0.01,0,0,0,0.09,0,0,0,0,-3,-1,0,0,0,0,0,1.5
53420,1697.45,0,4989.75,3729.98,3730,0.11,0,0,0,-0.01,4.96,2.92,0,0.01,0,0,0,0.09,0,0,0,0,-3,-1,0,0,0,0,0,1.5
53430,1697.45,0,4989.75,3729.98,3730,0.11,0,0,0,-0.01,0.01,3.19,0.22,0,0,0,0,0.14,0,0,0,0,0,-39,0,0,0,0,0,1.5
53440,1697.45,0,4989.75,3729.98,3730,0.11,0,0,0,-0.01,0.01,3.19,0.22,0,0,0,0,0.14,0,0,0,0,0,-39,0,0,0,0,0,1.5
53450,1697.45,0,4989.75,3729.98,3730,0.11,0,0,0,-0.01,0.01,3.19,0.22,0,0,0,0,0.14,0,0,0,0,0,-39,0,0,0,0,0,1.5
53460,1847.85,0,5002.13,3729.98,3730,0.27,-0.01,0.01,0.01,0,0,0.23,4.33,-0.01,0,0,0,0.11,0,0,0,0,0,0,32,0,0,0,0,1
53470,1847.85,0,5002.13,3729.98,3730,0.27,-0.01,0.01,0.01,0,0,0.23,4.33,-0.01,0,0,0,0.11,0,0,0,0,0,0,32,0,0,0,0,1
53480,1847.85,0,5002.13,3729.98,3730,0.27,-0.01,0.01,0.01,0,0,0.23,4.33,-0.01,0,0,0,0.11,0,0,0,0,0,0,32,0,0,0,0,1
53490,1847.85,0,5002.13,3729.98,3730,0.27,-0.01,0.01,0.01,0,0,0.23,4.33,-0.01,0,0,0,0.11,0,0,0,0,0,0,32,0,0,0,0,1
53500,2150.31,0,5010.11,3729.98,3730,0.2,0,0.01,0,0.01,0,0.23,4.33,-0.01,0,0,0,0.11,0,0,0,0,0,0,32,0,0,0,0,1
53510,2150.31,0,5010.11,3729.98,3730,0.2,0,0.01,0,0.01,0,0.23,4.33,-0.01,0,0,0,0.11,0,0,0,0,0,0,32,0,0,0,0,1
53520,2150.31,0,5010.11,3729.98,3730,0.2,0,0.01,0,0.01,0,0.01,2.5,3.01,-0.01,0,0,0.11,0,0,0,0,0,0,-16.5,-19.5,0,0,0,1
53530,2150.31,0,5010.11,3729.98,3730,0.2,0,0.01,0,0.01,0,0.01,2.5,3.01,-0.01,0,0,0.11,0,0,0,0,0,0,-16.5,-19.5,0,0,0,1
53540,2309.72,0,4964.24,3729.99,3730,-0.5,0,0.01,0,0.01,0,0.01,2.5,3.01,-0.01,0,0,0.11,0,0,0,0,0,0,-16.5,-19.5,0,0,0,1
53550,2309.72,0,4964.24,3729.99,3730,-0.5,0,0.01,0,0.01,0,0.01,2.5,3.01,-0.01,0,0,0.11,0,0,0,0,0,0,-16.5,-19.5,0,0,0,1
53560,2309.72,0,4964.24,3729.99,3730,-0.5,0,0.01,0.01,-0.01,-0.01,0,2.5,3.01,-0.01,0,0,0.11,0,0,0,0,0,0,-16.5,-19.5,0,0,0,1
53570,2309.72,0,4964.24,3729.99,3730,-0.5,0,0.01,0.01,-0.01,-0.01,0,0.01,2.33,2.23,0,0,0.1,0,0,0,0,0,0,0,-40,-65,0,0,1
53580,2309.72,0,4964.24,3729.99,3730,-0.5,0,0.01,0.01,-0.01,-0.01,0,0.01,2.33,2.23,0,0,0.1,0,0,0,0,0,0,0,-40,-65,0,0,1
53590,2309.72,0,4964.24,3729.99,3730,-0.5,0,0.01,0.01,-0.01,-0.01,0,0.01,2.33,2.23,0,0,0.1,0,0,0,0,0,0,0,-40,-65,0,0,1
53600,2615.03,0,4994.96,3729.98,3730,0.27,-0.01,0,0,0.01,0,0,0.01,2.33,2.23,0,0,0.1,0,0,0,0,0,0,0,-40,-65,0,0,1
53610,2615.03,0,4994.96,3729.98,3730,0.27,-0.01,0,0,0.01,0,0,0,0.06,3.08,0,0,0.14,0,0,0,0,0,0,0,0,-15,0,0,1.5
53620,2615.03,0,4994.96,3729.98,3730,0.27,-0.01,0,0,0.01,0,0,0,0.06,3.08,0,0,0.14,0,0,0,0,0,0,0,0,-15,0,0,1.5
53630,2615.03,0,4994.96,3729.98,3730,0.27,-0.01,0,0,0.01,0,0,0,0.06,3.08,0,0,0.14,0,0,0,0,0,0,0,0,-15,0,0,1.5
53640,2767.66,0,5018.87,3729.99,3730,-0.18,0,-0.01,0,0,0,0,0,0.01,-7.82,0,0,0.14,0,0,0,0,0,0,0,0,-174.5,0,0,1.5
53650,2767.66,0,5018.87,3729.99,3730,-0.18,0,-0.01,0,0,0,0,0,0.01,-7.82,-9.83,0,0.14,0,0,0,0,0,0,0,0,-174.5,0,0,1.5
53660,2767.66,0,5018.87,3729.99,3730,-0.18,0,-0.01,0,0,0,0,0,0.01,-7.82,-9.83,0,0.15,0,0,0,0,0,0,0,0,-174.5,-149,0,1.5
53670,2767.66,0,5018.87,3729.99,3730,-0.18,0,-0.01,0,0,0,0,0,0.01,-7.82,-9.83,0,0.15,0,0,0,0,0,0,0,0,-174.5,-149,0,1.5
53680,2767.66,0,5018.87,3729.99,3730,-0.18,0,-0.01,0,0,0,0,0,0.01,-7.82,-9.83,0,0.15,0,0,0,0,0,0,0,0,-174.5,-149,0,1.5
53690,3042.84,0,4058.34,3729.98,3730,0.16,0,0.01,-0.01,0,0,0,0,0.01,-7.82,-9.83,0,0.15,0,0,0,0,0,0,0,0,-174.5,-149,0,1.5
53700,3042.84,0,4058.34,3729.98,3730,0.16,0,0.01,-0.01,0.01,-0.01,0.01,0,0,0,-5.94,-0.16,0.15,0,0,0,0,0,0,0,0,0,-131,0,1.5
53710,3042.84,0,4058.34,3729.98,3730,0.16,0,0.01,-0.01,0.01,-0.01,0.01,0,0,0,-5.94,-0.16,0.15,0,0,0,0,0,0,0,0,0,-131,0,1.5
53720,3042.84,0,4058.34,3729.98,3730,0.16,0,0.01,-0.01,0.01,-0.01,0.01,0,0,0,-5.94,-0.16,0.19,0,0,0,0,0,0,0,0,0,-131,-125.5,1.5
53730,3042.84,0,4058.34,3729.98,3730,0.16,0,0.01,-0.01,0.01,-0.01,0.01,0,0,0,-5.94,-0.16,0.19,0,0,0,0,0,0,0,0,0,-131,-125.5,1.5
53740,3042.84,0,4058.34,3729.98,3730,0.16,0,0.01,-0.01,0.01,-0.01,0.01,0,0,0,-5.94,-0.16,0.19,0,0,0,0,0,0,0,0,0,-131,-125.5,1.5
53750,3146.57,0,3317.03,3729.99,3730,-0.61,0,0.01,0,0.01,0,0.01,0,0,0,-5.94,-0.16,0.19,0,0,0,0,0,0,0,0,0,-131,-125.5,1.5
53760,3146.57,0,3317.03,3729.99,3730,-0.61,0,0.01,0,0.01,0,0.01,0,0,0,-5.94,-0.16,0.19,0,0,0,0,0,0,0,0,0,-131,-125.5,1.5
53770,3146.57,0,3317.03,3729.99,3730,-0.61,0,0.01,0,0.01,0,-0.01,-0.01,-0.01,0.01,-5.94,-0.16,0.19,0,0,0,0,0,0,0,0,0,-131,-125.5,1.5
53780,3146.57,0,3317.03,3729.99,3730,-0.61,0,0.01,0,0.01,0,-0.01,-0.01,-0.01,0.01,0.09,-4.78,0.1,0,0,0,0,0,0,0,0,0,0,-71.5,1.5
53790,3314.2,0,1473.98,3730,3730,-0.53,0.02,0,0,0.01,0,-0.01,-0.01,-0.01,0.01,0.09,-4.78,0.1,0,0,0,0,0,0,0,0,0,0,-71.5,1.5
53800,3314.2,0,1473.98,3730,3730,-0.53,0.02,0,0,0.01,0,-0.01,-0.01,-0.01,0.01,0.09,-4.78,0.1,0,0,0,0,0,0,0,0,0,0,-71.5,1.5
53810,3314.2,0,1473.98,3730,3730,-0.53,0.02,0,-0.01,0,0.01,0,0.01,0.01,0,0,-5,0.09,0,0,0,0,0,0,0,0,0,0,-87,0
53820,3341.83,0,662.13,3730,3730,0.24,0.01,0,-0.01,0,0.01,0,0.01,0.01,0,0,-5,0.09,0,0,0,0,0,0,0,0,0,0,-87,0
53830,3341.83,0,662.13,3730,3730,0.24,0.01,0,-0.01,0,0.01,0,0.01,0.01,0,0,-5,0.09,0,0,0,0,0,0,0,0,0,0,-87,0
53840,3341.83,0,662.13,3730,3730,0.24,0.01,-0.01,0,0.01,0,0,0,0.01,0,0,-1.65,0.15,0,0,0,0,0,0,0,0,0,0,-88.5,0.5
53850,3346.6,3346,-72.85,3730,3730,0.48,0.01,-0.01,0,0,0.01,-0.01,0,0.01,0,0,-1.65,0.15,0,0,0,0,0,0,0,0,0,0,-88.5,0.5
53860,3346.6,3346,-72.85,3730,3730,0.48,0.01,-0.01,0,0,0.01,-0.01,0,0.01,0,0,-1.65,0.15,0,0,0,0,0,0,0,0,0,0,-88.5,0.5
53870,3346.6,3346,-72.85,3730,3730,0.48,0.01,-0.01,0,0,0.01,-0.01,0,0.01,0,0,-1.65,0.15,0,0,0,0,0,0,0,0,0,0,-88.5,0.5
